,type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2361,1,0.743615269639884,-0.5589120931988192,0.9600267904310092,-0.28910372147595265,-0.18130489776071498,-0.9002196859662299,-0.21341731738485453,0.23710778546858505,0.34728914444839204,0.31234564649097035,-0.7165697323853344,1
2362,1,-0.5437123100363301,-0.9750312626993459,-0.19566443712696177,-0.7446373834550782,-0.5878359096924187,0.5022680850743936,0.5262559864398784,-0.6185155229304183,1.6586453118261058,-0.2215699172618044,-0.04227301330552496,1
2363,1,-0.3922620065450106,-0.6183576888417516,-0.3996099478724858,1.6774684290192972,-0.09999869537437436,0.7827656392825182,1.195484213709875,1.1735773907241935,1.221526589366867,-0.7554854810145795,-0.7165697323853344,1
2364,1,-0.4679871582906707,-0.14279292369829233,-0.5355736217028354,-0.8335220004266151,0.0897157768604207,0.6986163730200808,1.5829321347609253,0.19668463704031983,2.2831006296250136,-0.15483047179270745,-1.1380051818102148,1
2365,1,0.2892643591659262,-0.14279292369829233,0.2122265843640867,-0.7668585376979625,0.9569819356480554,-0.33922457754998053,0.4205883716077737,-0.05259144493425658,-0.21472064157062615,-0.6220065900763856,-0.6322826425003572,1
2366,1,0.13781405567460733,-0.08334732805535988,0.8240631166006596,0.5664107168750881,-0.18130489776071498,0.5583675959160185,1.98799132495066,0.7592401193341012,-0.6518393640298622,-0.08809102632361053,-1.3065793615801666,1
2367,1,-0.013636247816712172,-0.2616841149841572,-0.12768260021178696,0.677516488089509,-0.18130489776071498,0.5583675959160185,1.3011518285419796,0.6682880353704671,-0.4645027686901904,-0.28830936273090135,-1.2222922716951907,1
2368,1,0.13781405567460733,-0.023901732412427427,-0.12768260021178696,2.1885549766056336,-0.5336317747681916,2.2413529211647667,0.9665377149069813,0.8232434376789168,0.15995254910872025,-1.0891827083600638,-0.12656010319050076,1
2369,1,-0.8466129170189691,-1.0939224539852106,-0.19566443712696177,0.21087224898894139,-0.7233462470029868,-0.05872702334185583,0.5262559864398784,0.06867800035065125,2.8451104156440348,-0.4885276991381918,0.12630116646442666,1
2370,1,-0.6951626135276496,-1.450596027842805,-0.5355736217028354,0.21087224898894139,-0.47942763984396447,-0.2831250667083556,-0.12536097169143393,0.19331604133793945,2.2831006296250136,-0.28830936273090135,-0.04227301330552496,1
2371,1,-0.770887765273309,0.6299998196598289,2.7955363871407273,0.47752609990355155,1.1466964078828508,0.9510641718073931,1.5477095964835572,0.43248633620537474,-0.08982957801084401,-0.6887460355454825,-1.1380051818102148,1
2372,1,-0.9223380687646285,-0.08334732805535988,-0.9434646431938839,-0.455762378297584,-0.5607338422303051,-1.4051152835408542,-0.5128088927424845,-1.1069618997723927,0.34728914444839204,-0.888964371952773,0.800597885544236,0
2373,1,0.2892643591659262,0.8083366065886258,0.34819025819443633,-0.8557431546694991,-0.6149379771545324,-1.4051152835408542,-1.0059244286256397,-0.6656758627634443,-1.088958086489101,0.045387864614583336,-0.12656010319050076,0
2374,1,-0.013636247816712172,-0.856140071413481,-0.12768260021178696,-0.6779739207264258,-0.47942763984396447,0.7266661284408933,1.3011518285419796,-1.1574908353077615,0.4721802080081742,-0.8222249264836764,1.2220333349691166,1
2375,1,-0.16508655130803168,-0.14279292369829233,-0.19566443712696177,-0.03356044768278452,-0.5607338422303051,0.6144671067576434,0.6319236012719831,-0.9621122845710093,0.9717444622473027,-0.6887460355454825,1.3906075147390682,1
2377,1,-0.16508655130803168,-0.7372488801276164,-0.19566443712696177,0.8552857220325827,-0.18130489776071498,-0.33922457754998053,-0.4247525470490639,0.3449028479440462,0.4097346762282845,-0.4885276991381918,-0.6322826425003572,1
2378,1,1.652317090587801,-0.6778032844846839,1.639845159582757,2.532982867370338,0.17102197924676152,1.2596114814363302,2.9566111275782863,2.1706817186222374,-0.7767304275896444,-0.15483047179270745,-1.0537180919252376,1
2379,1,-0.6194374617819896,-0.44002090191295423,-0.8754828062787091,-0.6779739207264258,0.7401653959511469,-0.5075231100748553,1.3539856359580318,0.2101590198497291,1.6586453118261058,0.646042873836455,-0.8008568222703102,0
2380,1,-0.6194374617819896,-0.44002090191295423,-0.8754828062787091,-0.70019507496931,0.7672674634132606,-0.5075231100748553,1.4420419816514525,0.2101590198497291,1.6586453118261058,0.7127823193055519,-0.885143912155286,0
2381,1,-0.16508655130803168,-0.6778032844846839,0.68809944277031,0.010881860802983687,-0.3981214374576237,0.39006906339114367,0.5262559864398784,0.21689621125441502,1.7210908436059955,0.3790850919600673,-0.29513428296045385,1
2382,1,-0.2408117030536911,-1.153368049628143,-0.2636462740421362,-0.1446662188972054,-0.7504483144651004,-0.9002196859662299,-0.12536097169143393,-0.359133653848813,0.09750701732883058,-0.4885276991381918,-0.12656010319050076,2
2383,1,-0.3922620065450106,-0.4994664975558867,-0.19566443712696177,0.16642994050317297,-0.8588565843135546,-0.22702555586673065,-0.7065328532680097,-0.5511436088832598,0.34728914444839204,-0.021351580854513597,0.3791624361193556,1
2385,1,0.2892643591659262,-0.856140071413481,2.455627202564854,1.7441318917479498,-0.3981214374576237,1.4559597693820174,0.8080362926588243,1.3049526231161677,-1.088958086489101,-0.8222249264836764,-1.5594406312350955,1
2386,1,-0.2408117030536911,-0.2616841149841572,-0.19566443712696177,-0.8335220004266151,-0.09999869537437436,-0.33922457754998053,1.3187630976806637,-0.3086047183134441,0.4097346762282845,0.045387864614583336,-0.5479955526153812,0
2387,1,-0.2408117030536911,-0.2616841149841572,-0.12768260021178696,-0.8335220004266151,-0.09999869537437436,-0.33922457754998053,1.2659292902646113,-0.3119733140158245,0.4097346762282845,0.045387864614583336,-0.5479955526153812,0
2388,1,0.2892643591659262,-0.7966944757705487,0.2122265843640867,-0.8557431546694991,-0.4252235049197375,-1.2929162618576044,-0.14297224083011806,-1.0564329642370238,-1.0265125547092087,-0.5552671446072887,0.6320237057742845,0
2389,1,-0.3165368547993512,0.6894454153027613,-0.3996099478724858,-0.5224258410262365,-0.3981214374576237,-0.11482653418348077,-0.5480314310198527,-1.1440164524983523,0.9717444622473027,-0.15483047179270745,1.2220333349691166,2
2390,1,-0.16508655130803168,-0.3805753062700218,-0.3996099478724858,-0.7446373834550782,-0.3981214374576237,0.22177053086626886,0.27969821849830073,-0.6858874369775769,1.2839721211467594,-0.2215699172618044,0.12630116646442666,2
2391,1,-0.5437123100363301,-0.6183576888417516,-0.19566443712696177,0.6997376423323931,-0.3710193699955103,0.10957150918301899,0.7375912161040878,-0.0020625093988876665,-0.5893938322499725,1.1132189921201328,-0.3794213728454297,1
2392,1,-0.6194374617819896,-1.0344768583422783,0.14424474744891227,-0.7890796919408467,0.9298798681859418,0.6705666175992684,0.3677545641917213,-0.2479699956710089,0.15995254910872025,-0.28830936273090135,-0.8008568222703102,1
2393,1,-0.6194374617819896,-1.0344768583422783,0.14424474744891227,-0.7890796919408467,0.9840840031101694,0.7266661284408933,0.38536583333040547,-0.2479699956710089,0.15995254910872025,-0.28830936273090135,-0.8008568222703102,1
2394,1,-0.6951626135276496,2.0864169129116723,1.5718633226675822,1.7441318917479498,-0.018692492988033722,1.5681587910652675,2.4282730534177626,1.1870517735336403,0.4097346762282845,-0.28830936273090135,-1.5594406312350955,1
2395,1,-0.16508655130803168,-0.44002090191295423,-0.19566443712696177,-0.2557719901116264,0.0626137093983073,-0.11482653418348077,1.4948757890675048,0.5268070158713892,1.9708729707255597,0.3790850919600673,-0.21084719307547656,1
2396,1,0.8950655731312043,-0.2616841149841572,-0.4675917847876606,2.8218578725278323,-0.2626111001470558,-0.2831250667083556,1.8294899027025031,1.8944568710288425,-1.5260768089483372,0.8462612102437458,-1.2222922716951907,1
2397,1,-0.5437123100363301,-0.9155856670564135,-0.33162811095731104,-0.03356044768278452,-0.5336317747681916,-0.9563191968078548,-0.23102858652353864,-0.9890610501898278,-0.3396117051304083,-0.8222249264836764,1.053459155199165,1
2398,1,0.5921649661485652,0.09498945887343714,0.48415393202478596,-0.7668585376979625,-0.8859586517756682,-0.22702555586673065,-0.3719187396330116,-1.1372792610935916,-0.4645027686901904,-0.28830936273090135,1.137746245084141,1
2399,1,-0.8466129170189691,-1.0939224539852106,-0.5355736217028354,-0.8113008461837309,-0.28971316760916943,-0.7319211534413551,-0.6536990458519575,-0.4534543335148649,2.7202193520842526,0.2456062010218734,-0.21084719307547656,1
2400,1,1.500866787096481,-0.9155856670564135,0.68809944277031,-0.6779739207264258,-0.2626111001470558,-0.78802066428298,-0.1781947791074863,0.21352761555210947,-0.8391759593695368,0.8462612102437458,-0.4637084627304055,0
2401,1,1.500866787096481,-1.0939224539852106,1.1639723011765333,-0.6779739207264258,-0.3439173025333965,-0.6758216425997301,-0.12536097169143393,0.20342182844496837,-0.7767304275896444,-0.021351580854513597,-0.29513428296045385,0
2402,1,0.5921649661485652,-0.4994664975558867,-0.2636462740421362,0.6997376423323931,-0.5065297073060782,2.3535519428480165,1.5477095964835572,0.3785888049676255,-0.6518393640298622,0.1788667555527772,-0.4637084627304055,1
2403,1,1.1979661801138433,-0.08334732805535988,0.2802084212792615,-0.6557527664835416,-0.6149379771545324,-0.6197221317581052,0.19164187280488015,-0.9688494759756952,-1.6509678725081194,2.9819234652548454,1.8120429641639488,1
2404,1,1.95521769757044,-1.0939224539852106,0.9600267904310092,-0.7224162292121942,-0.28971316760916943,-0.3953240883916055,0.27969821849830073,0.4493293147171644,-1.1514036182689908,0.9130006557128427,-0.8008568222703102,1
2405,1,-0.4679871582906707,-0.6778032844846839,-0.9434646431938839,0.7664011050610459,-0.3439173025333965,1.6242583019068924,1.3011518285419796,0.3516400393487321,-0.40205723691029793,-0.28830936273090135,-0.885143912155286,1
2406,1,0.5164398144029058,0.5705542240168964,-0.3996099478724858,-0.13355564177576335,-0.642040044616646,-0.3953240883916055,-0.24863985566222277,-1.1339106653912112,-0.3396117051304083,-0.08809102632361053,1.8120429641639488,1
2407,1,0.2892643591659262,-0.20223851934122478,-0.33162811095731104,0.16642994050317297,-0.5607338422303051,-0.3953240883916055,-0.0901384334140657,-0.18396667732623073,0.7219623351277384,0.045387864614583336,0.3791624361193556,1
2408,1,0.21353920742026675,2.145862508554605,-1.4873193385152819,1.7663530459908339,-0.3439173025333965,0.7827656392825182,1.7590448261477665,0.9680930528803376,-0.7767304275896444,-0.2215699172618044,-1.2222922716951907,1
2409,1,-0.08936139956237227,-0.7966944757705487,-0.2636462740421362,-0.5224258410262365,-0.6149379771545324,-0.3953240883916055,-0.05491589513669747,-0.1637551031120607,0.7844078669076309,0.7127823193055519,-0.29513428296045385,0
2410,1,-0.16508655130803168,-1.0939224539852106,-0.3996099478724858,0.49974725414643567,-0.2626111001470558,-0.0026275125002308934,1.8647124409798712,0.5672301642997293,0.9717444622473027,0.31234564649097035,-0.3794213728454297,1
2412,1,-0.6951626135276496,0.21388065015930205,-1.0114464801090586,0.8330645677896985,0.6317571261026925,1.1193627043322678,1.7238222878703984,1.1769459864265366,1.5337542482663238,0.8462612102437458,-0.9694310020402618,0
2414,1,-0.770887765273309,0.21388065015930205,-0.9434646431938839,0.52196840838932,1.0382881380343962,-0.11482653418348077,1.4244307125127684,1.0758881153557613,1.9084274389456672,1.1799584375892298,-1.1380051818102148,0
2415,1,0.743615269639884,-0.6183576888417516,-0.12768260021178696,-0.6113104579977733,-0.18130489776071498,-0.3953240883916055,-0.14297224083011806,-0.19070386873091666,-1.5260768089483372,-0.2215699172618044,-0.4637084627304055,1
2416,1,-0.16508655130803168,-1.0939224539852106,-0.3996099478724858,0.3997520600534568,-0.2626111001470558,-0.0026275125002308934,1.8647124409798712,0.5672301642997293,0.9717444622473027,0.31234564649097035,-0.3794213728454297,1
2417,1,0.062088903928947246,2.799764060626861,-1.5553011754304567,1.410814578104687,-0.3439173025333965,0.8388651501241432,1.5829321347609253,0.8737723732142857,-0.4645027686901904,-0.4885276991381918,-1.3065793615801666,1
2418,1,-0.6951626135276496,0.39221743708809903,-1.0794283170242334,-0.9224066173981517,-0.6691421120787595,-0.2831250667083556,-0.283862393939591,-0.6050411401210091,-0.40205723691029793,-0.7554854810145795,-0.885143912155286,1
2420,1,0.6678901178942246,0.3327718414451669,0.008281073618562652,0.6330741796037409,-0.6962441795408731,-0.3953240883916055,0.06836298883409135,-0.9351635189520785,-1.088958086489101,-0.4885276991381918,2.3177655034738067,1
2421,1,-0.3165368547993512,-0.4994664975558867,0.7560812796854848,1.4885886179547816,-0.31681523507128306,1.2876612368571427,1.4772645199288208,0.7962946720600609,0.22239808088860993,0.11212731008368026,-0.885143912155286,1
2422,1,-0.770887765273309,0.5705542240168964,-0.9434646431938839,0.5886318711179724,1.0653902054965099,-0.11482653418348077,1.68859974959303,1.0691509239510755,2.095764034285342,1.2466978830583266,-1.1380051818102148,1
2423,1,-0.013636247816712172,-0.6183576888417516,-0.19566443712696177,-0.455762378297584,-0.5607338422303051,-0.7319211534413551,0.05075171969540723,-0.1435435288978907,0.8468533986875206,0.9797401011819397,-0.3794213728454297,1
2426,1,0.062088903928947246,-0.7372488801276164,-0.3996099478724858,-0.7890796919408467,-0.4523255723818509,0.10957150918301899,1.0193715223230337,-0.8745287963096807,0.2848436126685024,-0.3550488081999983,0.5477366158893072,1
2427,1,0.6678901178942246,-0.023901732412427427,-0.2636462740421362,0.5441895626322041,-0.4523255723818509,2.2413529211647667,2.0408251323667126,0.3516400393487321,-0.5269483004700801,0.11212731008368026,-0.6322826425003572,1
2430,1,-0.6194374617819896,-0.3805753062700218,-1.0114464801090586,0.7219587965752776,-0.3981214374576237,1.7364573235901422,1.4244307125127684,0.4156433576935851,-0.02738404623095156,-0.4885276991381918,-0.9694310020402618,1
2431,1,-0.6951626135276496,-0.32112971062708967,-1.2153919908545827,0.4441943685392252,-0.31681523507128306,1.1193627043322678,1.1074278680164542,0.37185161356290214,0.03506148554893812,-0.7554854810145795,-1.3065793615801666,1
2432,1,-0.6194374617819896,-0.44002090191295423,-1.0114464801090586,0.7441799508181618,-0.3439173025333965,1.6803578127485173,1.4772645199288208,0.4190119533958907,-0.08982957801084401,-0.4217882536690952,-0.9694310020402618,1
2433,1,0.13781405567460733,0.035543863230504694,-0.8075009693635343,1.9663434341767918,-0.07289662791226056,1.8486563452733922,2.0232138632280283,1.4632766211269606,-0.7142848958097546,-0.2215699172618044,-1.3908664514651423,1
2434,1,0.8193404213855449,-0.3805753062700218,-0.33162811095731104,2.7663049869206215,-0.31681523507128306,1.007163682649018,2.445884322556447,1.8877196796241567,-1.2762946818287728,0.1788667555527772,-1.2222922716951907,1
2435,1,-0.6194374617819896,0.035543863230504694,0.2122265843640867,0.12198763201740458,-0.6149379771545324,-1.1807172401743546,0.5967010629946149,-0.04248565782715288,-0.3396117051304083,-0.2215699172618044,-0.6322826425003572,0
2436,1,-0.2408117030536911,0.511108628373964,-0.2636462740421362,0.9663914932470036,-0.018692492988033722,-0.05872702334185583,1.213095482848559,0.47290948463363996,-0.3396117051304083,-0.6887460355454825,-0.9694310020402618,1
2437,1,0.5921649661485652,-0.4994664975558867,-0.2636462740421362,-0.05578160192566881,-0.18130489776071498,0.22177053086626886,0.6319236012719831,-0.05596004063656215,-0.5893938322499725,-0.2215699172618044,-0.4637084627304055,1
2439,1,0.062088903928947246,-0.44002090191295423,0.34819025819443633,1.0330549559756559,-0.3981214374576237,0.3339695525495187,0.27969821849830073,1.1331542422958911,1.5961997800462133,1.4469162194656175,-0.5479955526153812,1
2440,1,-0.3165368547993512,0.6894454153027613,-0.3996099478724858,0.2775357117175939,2.4475956460643022,1.063263193490643,0.7904250235201401,-0.06606582774366586,-0.5269483004700801,-0.4217882536690952,-0.4637084627304055,1
2441,1,-0.013636247816712172,-0.856140071413481,-0.2636462740421362,-0.7668585376979625,-0.777550381927214,-0.9563191968078548,0.9489264457682972,-0.8442114349884444,-0.3396117051304083,3.515839029007621,0.800597885544236,1
2442,1,0.2892643591659262,-0.3508525084485559,0.008281073618562652,2.1218915138769807,0.17102197924676152,0.10957150918301899,1.530098327344873,1.1668401993194704,-1.401185745388555,-0.5552671446072887,-1.1380051818102148,1
2443,1,-0.4679871582906707,-0.14279292369829233,0.07626291053373746,-0.5668681495120049,-0.12710076283648777,0.5583675959160185,1.8559068064105293,-0.46356012062193125,-0.4645027686901904,0.4458245374291642,-0.4637084627304055,1
2445,1,-0.4679871582906707,-0.023901732412427427,0.14424474744891227,-0.5446469952691206,-0.15420283029860157,0.5864173513368309,1.68859974959303,-0.47029731202669195,-0.4645027686901904,0.5125639828982611,-0.4637084627304055,1
2446,1,-0.4679871582906707,-0.14279292369829233,0.07626291053373746,-0.5668681495120049,-0.12710076283648777,0.5583675959160185,1.68859974959303,-0.46356012062193125,-0.4645027686901904,0.4458245374291642,-0.4637084627304055,1
2447,1,-0.5437123100363301,-0.44002090191295423,-0.3996099478724858,0.6997376423323931,-0.3981214374576237,-0.5075231100748553,0.3325320259143531,0.53354420727615,1.2839721211467594,0.7127823193055519,-0.6322826425003572,1
2448,1,-0.4679871582906707,-0.4994664975558867,-0.33162811095731104,-0.7890796919408467,-0.4523255723818509,-0.6197221317581052,-0.0020820877206451202,-0.5343006303714701,0.8468533986875206,0.579303428367358,-0.04227301330552496,1
2449,1,-0.3922620065450106,-0.44002090191295423,-0.3996099478724858,-0.6113104579977733,-0.3710193699955103,1.7364573235901422,1.1778729445711906,-0.20080965583802035,1.4088631847065416,0.646042873836455,0.042014076579450846,1
2450,1,-0.4679871582906707,1.2839013717320855,-1.1474101539394082,1.0997184187043085,-0.5336317747681916,0.4461685742327686,0.7552024852427719,0.6346020783468879,0.34728914444839204,-0.08809102632361053,-0.9694310020402618,1
2452,1,0.062088903928947246,-0.9155856670564135,-0.33162811095731104,-0.7668585376979625,-0.8046524493893275,0.2778700417078938,0.38536583333040547,-0.6926246283823376,0.9717444622473027,0.045387864614583336,0.3791624361193556,1
2453,1,-0.6951626135276496,-0.856140071413481,-0.3996099478724858,-0.7668585376979625,-0.8046524493893275,0.3339695525495187,0.47342217902382605,-0.625252714335179,1.9084274389456672,0.1788667555527772,0.21058825634940395,1
2454,1,-0.08936139956237227,-0.32112971062708967,-0.12768260021178696,2.432987673277359,-0.5607338422303051,1.5681587910652675,1.530098327344873,1.6856039374826435,0.4721802080081742,0.9130006557128427,-1.3065793615801666,1
2455,1,0.4407146626572457,-0.14279292369829233,0.07626291053373746,1.1886030356758452,-0.6962441795408731,0.9510641718073931,1.4068194433740842,0.8030318634647842,-0.9640670229293189,0.31234564649097035,-0.8008568222703102,1
2456,1,0.6678901178942246,-0.08334732805535988,0.2802084212792615,0.52196840838932,-0.5336317747681916,0.3339695525495187,0.7375912161040878,0.46617229322895404,-0.21472064157062615,0.045387864614583336,0.042014076579450846,1
2459,1,-0.4679871582906707,-0.08334732805535988,-0.5355736217028354,2.444098250398801,-0.31681523507128306,0.053471998341394045,0.5790897938559307,1.2409493047713895,-0.9016214911494265,-0.08809102632361053,-1.1380051818102148,1
2461,1,0.743615269639884,-0.4994664975558867,0.07626291053373746,-0.5446469952691206,-0.09999869537437436,-1.0685182184911046,-0.7593666606840621,-0.17386089021908963,-2.0880865949673555,-0.28830936273090135,-0.885143912155286,1
2462,1,0.8193404213855449,-0.5589120931988192,0.07626291053373746,-0.5668681495120049,-0.09999869537437436,-1.0124187076494797,-0.7417553915453781,-0.16712369881444109,-2.0880865949673555,-0.3550488081999983,-0.885143912155286,1
2463,1,-0.16508655130803168,-0.4994664975558867,-0.3996099478724858,1.2774876526473822,-0.47942763984396447,0.39006906339114367,1.230706751987243,1.1230484551888247,1.5337542482663238,0.31234564649097035,-0.21084719307547656,1
2464,1,-0.9223380687646285,-0.4994664975558867,-1.1474101539394082,-0.8557431546694991,-0.09999869537437436,0.2778700417078938,0.17403060366619605,-0.359133653848813,-0.9016214911494265,-0.4885276991381918,-1.4751535413501182,1
2465,1,0.21353920742026675,-0.3805753062700218,3.1354455717166014,1.5663626578048762,-0.4252235049197375,1.2876612368571427,0.8256475617975084,1.2948468360090641,-1.5260768089483372,-0.6220065900763856,-1.5594406312350955,1
2466,1,0.21353920742026675,-0.44002090191295423,3.203427408631776,1.53303092644055,-0.4523255723818509,1.1754622151738927,0.7904250235201401,1.2982154317114445,-1.5260768089483372,-0.6220065900763856,-1.5594406312350955,1
2467,1,-0.16508655130803168,-0.3805753062700218,0.008281073618562652,-0.7446373834550782,-0.5065297073060782,-0.17092604502510572,0.24447568022093252,-0.26481297418279853,-0.1522751097907337,0.579303428367358,-0.29513428296045385,1
2468,1,-1.5281392827299058,-1.0939224539852106,0.14424474744891227,-0.944627771641036,-0.7504483144651004,-0.22702555586673065,-0.6536990458519575,-1.0059040287016174,0.15995254910872025,-0.15483047179270745,-0.3794213728454297,1
2469,1,-0.3165368547993512,-0.023901732412427427,-1.4873193385152819,-0.8113008461837309,-0.20840696522282862,-0.05872702334185583,0.06836298883409135,-0.31534190971816745,-0.08982957801084401,-0.8222249264836764,-0.885143912155286,1
2470,1,0.2892643591659262,-0.5589120931988192,0.14424474744891227,-0.8335220004266151,-0.018692492988033722,0.22177053086626886,1.0898165988777702,-0.06606582774366586,-0.7767304275896444,-0.15483047179270745,-0.885143912155286,1
2471,1,-1.2252386757472675,0.035543863230504694,0.5521357689399607,0.2775357117175939,-0.9401627866998955,-0.3953240883916055,1.0545940606004018,-0.7869453080483522,1.9708729707255597,-0.2215699172618044,0.8848849754292119,1
2472,1,1.1979661801138433,-0.6183576888417516,-0.6035554586180101,1.1663818814329612,-0.6691421120787595,-1.0124187076494797,-0.3014736630782751,0.3954317834794151,-0.5893938322499725,-0.888964371952773,0.12630116646442666,1
2473,1,-0.9223380687646285,-0.32112971062708967,-0.7395191324483597,2.3329924791843806,-0.3710193699955103,-0.5636226209164803,0.49103344816251016,0.6884996095845622,-0.7142848958097546,0.045387864614583336,-0.3794213728454297,1
2474,1,-0.8466129170189691,-0.44002090191295423,-0.059700763296612155,-0.7890796919408467,-0.5878359096924187,-0.7319211534413551,-0.5480314310198527,-1.2720230891879087,0.5970712715679564,-0.6220065900763856,0.46344952600433137,1
2475,1,0.13781405567460733,1.2839013717320855,-1.5553011754304567,-0.7890796919408467,0.38783851894367,-0.6197221317581052,0.05075171969540723,0.14278710580257054,-0.02738404623095156,-0.021351580854513597,-0.6322826425003572,1
2476,1,-0.3165368547993512,-0.32112971062708967,1.1639723011765333,-0.8113008461837309,2.3120853087537343,1.2315617260155178,0.5967010629946149,-0.2816559526945882,-0.9016214911494265,-0.28830936273090135,-1.3065793615801666,1
2478,1,-0.6951626135276496,-0.44002090191295423,0.34819025819443633,0.6330741796037409,-0.2626111001470558,1.5681587910652675,1.7766560952864507,0.2977425081110576,-0.21472064157062615,-0.3550488081999983,-0.885143912155286,1
2479,1,-0.4679871582906707,-0.6183576888417516,-0.12768260021178696,1.7663530459908339,-0.12710076283648777,-0.6758216425997301,0.5086447173011943,1.2510550918784185,0.9092989304674131,-0.28830936273090135,-0.9694310020402618,1
2480,1,-0.3165368547993512,-0.14279292369829233,-0.12768260021178696,-0.9001854631552676,-0.20840696522282862,-0.4514235992332304,-0.01969335685932924,-0.5545122045856402,0.09750701732883058,0.5125639828982611,-0.29513428296045385,1
2481,1,-0.6194374617819896,0.1544350545163696,0.34819025819443633,-0.04467102480422676,-0.4252235049197375,0.530317840495206,1.803072998994477,-0.07280301914835179,-0.7767304275896444,-0.2215699172618044,-0.6322826425003572,1
2482,1,-0.770887765273309,-0.4994664975558867,0.34819025819443633,0.45530494566066726,-0.2626111001470558,1.3437607476987676,1.530098327344873,0.23373918976620467,-0.21472064157062615,-0.3550488081999983,-0.885143912155286,1
2484,1,-0.6194374617819896,-0.2616841149841572,-1.0794283170242334,0.5441895626322041,-0.18130489776071498,1.3998602585403925,1.3539856359580318,0.4594351018242307,-0.3396117051304083,-0.28830936273090135,-1.3065793615801666,1
2485,1,0.5921649661485652,-0.3805753062700218,0.008281073618562652,0.5664107168750881,-0.31681523507128306,1.7364573235901422,1.5829321347609253,0.3011111038133632,-0.7767304275896444,0.11212731008368026,-0.3794213728454297,1
2486,1,-0.3922620065450106,-0.6183576888417516,0.008281073618562652,1.1663818814329612,0.6046550586405789,0.39006906339114367,0.1388080653888278,0.7019739923940463,-1.2762946818287728,-0.5552671446072887,-1.4751535413501182,1
2487,1,0.5164398144029058,-0.44002090191295423,-0.33162811095731104,-0.7446373834550782,-0.6149379771545324,-0.2831250667083556,0.1388080653888278,-1.231599940759681,-1.5885223407282267,-0.15483047179270745,1.137746245084141,1
2490,1,0.36498951091158627,0.27332624580223447,1.1639723011765333,0.5886318711179724,-0.5607338422303051,-1.0685182184911046,-0.07252716427538158,0.6952368009893231,0.6595168033478488,1.5136556649347144,-0.4637084627304055,1
2491,1,-0.9223380687646285,-0.856140071413481,-0.5355736217028354,0.055324169288752084,0.49624678879212447,1.063263193490643,1.530098327344873,0.04172923473179531,-0.08982957801084401,-0.6887460355454825,-0.885143912155286,1
2493,1,0.2892643591659262,-0.20223851934122478,-0.6035554586180101,1.6996895832621812,-0.07289662791226056,-0.5636226209164803,0.4381996407464578,1.288109644604378,-0.40205723691029793,-0.2215699172618044,-0.7165697323853344,0
2495,1,-0.6951626135276496,-0.9750312626993459,-0.6715372955331849,-0.7890796919408467,-0.3710193699955103,0.8388651501241432,0.7199799469654037,-0.7263105854059169,-0.21472064157062615,-0.3550488081999983,-0.29513428296045385,1
2496,1,1.046515876622523,-0.6778032844846839,-0.4675917847876606,1.388593423861803,-0.6962441795408731,-0.9563191968078548,-0.3190849322169592,0.6447078654539167,-0.7142848958097546,-0.888964371952773,0.21058825634940395,1
2497,1,-0.3165368547993512,-0.7966944757705487,0.2802084212792615,2.8996319123779273,-0.28971316760916943,0.10957150918301899,0.3325320259143531,1.8405593397911306,0.2848436126685024,-0.3550488081999983,-1.4751535413501182,1
2499,1,-0.2408117030536911,-0.4994664975558867,-0.059700763296612155,0.4330837914177832,-0.47942763984396447,0.39006906339114367,1.072205329739086,-0.2614443784804182,0.5970712715679564,-0.28830936273090135,0.7163107956592603,1
2501,1,-0.6194374617819896,-0.20223851934122478,0.5521357689399607,0.2997568659604782,-0.47942763984396447,0.5022680850743936,1.3539856359580318,0.2000532327426254,-0.5269483004700801,-0.08809102632361053,-0.6322826425003572,1
2502,1,1.046515876622523,-0.023901732412427427,0.2802084212792615,-0.8113008461837309,-0.31681523507128306,-1.0685182184911046,0.08597425797277547,0.3449028479440462,-0.3396117051304083,-0.4217882536690952,-0.9694310020402618,0
2504,1,0.9707907248768637,-0.2616841149841572,-0.2636462740421362,-0.4335412240546998,-0.07289662791226056,1.3437607476987676,1.0545940606004018,0.3011111038133632,-0.08982957801084401,-0.6887460355454825,-0.9694310020402618,1
2505,1,0.13781405567460733,0.3327718414451669,0.6201176058551352,2.01078574266256,-0.09999869537437436,0.39006906339114367,1.4068194433740842,1.456539429722312,-0.1522751097907337,0.646042873836455,-0.9694310020402618,1
2506,1,-0.4679871582906707,-0.14279292369829233,0.14424474744891227,0.5886318711179724,-0.3439173025333965,1.8486563452733922,1.7238222878703984,0.24384497687330836,-0.02738404623095156,-0.3550488081999983,-0.7165697323853344,1
2507,1,-0.08936139956237227,-0.023901732412427427,-0.059700763296612155,0.03310301504586798,-0.6691421120787595,0.3339695525495187,0.45581090988514195,-0.9688494759756952,0.7844078669076309,-0.4217882536690952,1.4748946046240454,1
2508,1,-0.4679871582906707,-0.4994664975558867,-0.4675917847876606,1.4552568865904554,-0.31681523507128306,0.8388651501241432,1.1250391371551383,0.7996632677624412,0.6595168033478488,-0.6887460355454825,-0.6322826425003572,1
